4	0.225000
8	0.449000
12	0.680000
16	1.089000
20	1.143000
24	1.608000
28	1.635000
32	1.953000
36	2.077000
40	2.310000
44	2.555000
48	2.904000
52	3.013000
56	3.488000
60	3.476000
64	4.542000
68	3.957000
72	4.194000
76	4.395000
80	4.944000
84	4.901000
88	6.980000
92	5.391000
96	7.005000
100	5.902000
104	6.159000
108	6.354000
112	7.145000
116	7.301000
120	7.580000
124	8.325000
128	10.982000
132	9.350000
136	8.591000
140	9.238000
144	9.644000
148	10.014000
152	9.603000
156	10.097000
160	13.107000
164	23.996000
168	13.456000
172	11.484000
176	12.770000
180	14.097000
184	12.769000
188	22.396000
192	13.179000
196	13.001000
200	16.691000
204	14.099000
208	15.066000
212	16.506000
216	14.308000
220	15.780000
224	16.765000
228	16.276000
232	16.035000
236	18.710000
240	17.721000
244	17.371000
248	16.539000
252	16.916000
256	39.437000
260	31.089000
264	20.374000
268	17.792000
272	20.469000
276	18.635000
280	18.467000
284	19.568000
288	20.390000
292	22.946000
296	23.386000
300	20.570000
304	21.371000
308	20.612000
312	20.485000
316	25.019000
320	26.676000
324	21.886000
328	22.757000
332	22.208000
336	23.802000
340	24.544000
344	23.723000
348	27.122000
352	25.221000
356	25.109000
360	23.689000
364	27.620000
368	33.105000
372	26.305000
376	24.776000
380	29.781000
384	41.446000
388	26.810000
392	35.764000
396	28.834000
400	36.025000
404	31.913000
408	31.660000
412	28.780000
416	29.741000
420	29.171000
424	31.799000
428	35.781000
432	32.950000
436	33.201000
440	30.622000
444	30.087000
448	32.107000
452	31.911000
456	30.801000
460	32.729000
464	39.979000
468	35.752000
472	34.288000
476	39.742000
480	48.129000
484	37.263000
488	34.167000
492	34.403000
496	35.131000
500	34.735000
504	44.198000
508	36.795000
512	159.937000
516	36.575000
520	35.267000
524	42.937000
528	43.919000
532	38.744000
536	38.286000
540	37.792000
544	39.048000
548	41.534000
552	37.661000
556	38.641000
560	39.355000
564	39.057000
568	44.024000
572	43.400000
576	53.812000
580	44.236000
584	61.825000
588	43.635000
592	43.057000
596	42.736000
600	43.653000
604	50.596000
608	60.024000
612	62.815000
616	47.518000
620	48.226000
624	45.204000
628	45.923000
632	44.962000
636	48.709000
640	67.816000
644	63.051000
648	50.939000
652	45.775000
656	47.314000
660	46.434000
664	51.385000
668	69.275000
672	56.476000
676	51.435000
680	62.677000
684	68.633000
688	52.079000
692	53.661000
696	47.290000
700	75.260000
704	53.230000
708	54.249000
712	49.845000
716	52.468000
720	50.901000
724	51.423000
728	49.905000
732	61.893000
736	64.157000
740	80.525000
744	60.741000
748	66.767000
752	56.918000
756	58.026000
760	56.239000
764	54.599000
768	100.809000
772	56.561000
776	73.946000
780	65.307000
784	75.664000
788	61.001000
792	60.102000
796	63.171000
800	65.815000
804	73.828000
808	56.059000
812	58.394000
816	58.058000
820	64.711000
824	62.258000
828	82.850000
832	69.932000
836	58.815000
840	60.633000
844	61.903000
848	73.418000
852	88.390000
856	64.450000
860	67.085000
864	65.581000
868	72.778000
872	83.084000
876	91.147000
880	63.652000
884	67.408000
888	61.849000
892	63.579000
896	77.196000
900	83.778000
904	70.863000
908	72.883000
912	70.419000
916	71.864000
920	73.450000
924	79.014000
928	65.874000
932	66.580000
936	64.197000
940	75.701000
944	91.036000
948	72.602000
952	70.635000
956	83.623000
960	74.710000
964	96.031000
968	72.912000
972	71.661000
976	70.042000
980	70.710000
984	67.765000
988	71.053000
992	91.948000
996	104.407000
